call_id,calling_number,called_number,start_time,end_time,duration,call_type
617,21650275230,216584154,2025-01-13 14:58:10,2025-01-13 15:08:43,633,Outgoing
618,21650330893,216700616,2025-01-13 14:02:37,2025-01-13 14:13:30,653,Outgoing
619,21650881970,216693596,2025-01-13 15:21:26,2025-01-13 15:39:53,1107,Incoming
620,21650214943,216483557,2025-01-13 14:42:57,2025-01-13 14:45:08,131,Incoming
621,21650313234,216938243,2025-01-13 14:19:50,2025-01-13 15:00:15,2425,Incoming
622,21650942421,216600183,2025-01-13 14:17:30,2025-01-13 14:38:58,1288,Incoming
623,21650637514,216729741,2025-01-13 15:10:06,2025-01-13 15:24:32,866,Incoming
624,21650199934,216847056,2025-01-13 13:36:37,2025-01-13 14:07:51,1874,Incoming
625,21650834323,216676284,2025-01-13 14:41:40,2025-01-13 15:06:54,1514,Incoming
626,21650288846,216971553,2025-01-13 13:35:49,2025-01-13 14:16:42,2453,Outgoing
627,21650899033,216731290,2025-01-13 15:08:27,2025-01-13 15:37:06,1719,Outgoing
628,21650384483,216316513,2025-01-13 14:17:47,2025-01-13 15:02:17,2670,Outgoing
629,21650982814,216959958,2025-01-13 14:39:52,2025-01-13 15:18:55,2343,Incoming
630,21650201920,216980566,2025-01-13 15:11:45,2025-01-13 15:18:07,382,Incoming
631,21650347900,216121085,2025-01-13 14:00:13,2025-01-13 14:31:51,1898,Outgoing
632,21650321906,216936873,2025-01-13 14:03:10,2025-01-13 14:57:20,3250,Incoming
633,21650293115,216130978,2025-01-13 14:45:23,2025-01-13 15:37:31,3128,Outgoing
634,21650190321,216196649,2025-01-13 14:28:45,2025-01-13 14:32:36,231,Incoming
635,21650453654,216357717,2025-01-13 13:43:27,2025-01-13 13:52:27,540,Outgoing
636,21650678855,216187884,2025-01-13 13:39:19,2025-01-13 13:44:58,339,Incoming
637,21650565491,216833967,2025-01-13 15:09:11,2025-01-13 15:16:45,454,Outgoing
638,21650185221,216160977,2025-01-13 14:16:12,2025-01-13 14:18:15,123,Outgoing
639,21650985378,216809706,2025-01-13 13:38:42,2025-01-13 14:01:54,1392,Outgoing
640,21650903309,216673431,2025-01-13 13:33:07,2025-01-13 14:07:46,2079,Incoming
641,21650931481,216580630,2025-01-13 14:52:44,2025-01-13 15:10:49,1085,Outgoing
642,21650538666,216751310,2025-01-13 15:03:11,2025-01-13 15:46:27,2596,Outgoing
643,21650950143,216997129,2025-01-13 14:53:35,2025-01-13 15:47:08,3213,Incoming
644,21650817226,216645920,2025-01-13 13:49:18,2025-01-13 14:27:50,2312,Incoming
645,21650858338,216175320,2025-01-13 13:25:29,2025-01-13 14:12:16,2807,Outgoing
646,21650421486,216867925,2025-01-13 13:25:20,2025-01-13 14:07:52,2552,Outgoing
647,21650427825,216772035,2025-01-13 14:11:39,2025-01-13 14:23:51,732,Incoming
648,21650190064,216770413,2025-01-13 14:35:17,2025-01-13 14:35:34,17,Incoming
649,21650289536,216833168,2025-01-13 14:34:52,2025-01-13 14:36:31,99,Outgoing
650,21650741190,216909614,2025-01-13 15:16:59,2025-01-13 15:58:31,2492,Outgoing
651,21650493506,216818293,2025-01-13 13:48:19,2025-01-13 14:00:14,715,Outgoing
652,21650553471,216288240,2025-01-13 14:58:19,2025-01-13 15:45:17,2818,Incoming
653,21650135774,216643534,2025-01-13 14:12:10,2025-01-13 14:44:38,1948,Incoming
654,21650488931,216535541,2025-01-13 14:30:48,2025-01-13 15:17:42,2814,Outgoing
655,21650417070,216656847,2025-01-13 14:32:17,2025-01-13 15:03:29,1872,Outgoing
656,21650685856,216885927,2025-01-13 14:15:49,2025-01-13 14:44:05,1696,Outgoing
657,21650159214,216288274,2025-01-13 15:17:22,2025-01-13 15:41:52,1470,Incoming
658,21650709927,216703302,2025-01-13 14:15:21,2025-01-13 14:23:42,501,Incoming
659,21650941637,216519816,2025-01-13 14:40:24,2025-01-13 14:44:10,226,Incoming
660,21650836741,216605416,2025-01-13 14:00:40,2025-01-13 14:11:33,653,Outgoing
661,21650853808,216205985,2025-01-13 13:40:47,2025-01-13 14:36:03,3316,Incoming
662,21650350567,216443473,2025-01-13 13:28:45,2025-01-13 14:07:21,2316,Outgoing
663,21650191920,216691294,2025-01-13 14:28:02,2025-01-13 15:09:50,2508,Incoming
664,21650433852,216445876,2025-01-13 13:37:33,2025-01-13 14:28:40,3067,Incoming
665,21650574791,216328915,2025-01-13 14:31:12,2025-01-13 15:19:37,2905,Incoming
666,21650503074,216818813,2025-01-13 15:08:38,2025-01-13 16:04:38,3360,Outgoing
667,21650702077,216573253,2025-01-13 13:35:39,2025-01-13 13:37:58,139,Incoming
668,21650114357,216466764,2025-01-13 15:17:47,2025-01-13 16:09:59,3132,Outgoing
669,21650805425,216874499,2025-01-13 14:52:52,2025-01-13 14:53:36,44,Incoming
670,21650933817,216708299,2025-01-13 14:59:09,2025-01-13 15:34:02,2093,Incoming
671,21650418093,216278669,2025-01-13 13:42:23,2025-01-13 14:13:41,1878,Outgoing
672,21650743547,216181080,2025-01-13 14:51:06,2025-01-13 14:54:45,219,Incoming
673,21650147129,216765517,2025-01-13 13:52:31,2025-01-13 14:48:27,3356,Incoming
674,21650273754,216250950,2025-01-13 13:31:00,2025-01-13 14:14:50,2630,Incoming
675,21650369081,216414113,2025-01-13 13:48:07,2025-01-13 14:04:06,959,Incoming
676,21650793759,216624249,2025-01-13 14:46:51,2025-01-13 15:45:27,3516,Incoming
677,21650153670,216386222,2025-01-13 13:50:10,2025-01-13 13:53:49,219,Outgoing
678,21650380015,216760527,2025-01-13 15:18:18,2025-01-13 15:26:55,517,Incoming
679,21650636715,216220579,2025-01-13 13:36:08,2025-01-13 13:38:31,143,Incoming
680,21650841883,216686326,2025-01-13 15:06:30,2025-01-13 15:18:33,723,Incoming
681,21650276435,216958727,2025-01-13 14:43:02,2025-01-13 15:10:38,1656,Outgoing
682,21650629467,216463494,2025-01-13 14:20:05,2025-01-13 14:51:20,1875,Outgoing
683,21650394440,216756466,2025-01-13 15:01:02,2025-01-13 15:01:30,28,Incoming
684,21650473146,216853143,2025-01-13 14:59:27,2025-01-13 15:45:53,2786,Outgoing
685,21650829751,216243582,2025-01-13 15:01:21,2025-01-13 15:09:29,488,Incoming
686,21650307655,216568893,2025-01-13 13:51:21,2025-01-13 14:32:15,2454,Outgoing
687,21650633481,216446177,2025-01-13 15:06:07,2025-01-13 15:40:56,2089,Outgoing
688,21650808371,216896035,2025-01-13 15:06:42,2025-01-13 15:10:23,221,Incoming
689,21650344103,216445172,2025-01-13 13:24:31,2025-01-13 13:58:43,2052,Incoming
690,21650266342,216623784,2025-01-13 13:37:20,2025-01-13 14:01:16,1436,Outgoing
691,21650246809,216647174,2025-01-13 14:46:37,2025-01-13 15:24:27,2270,Incoming
692,21650808497,216477422,2025-01-13 15:10:23,2025-01-13 15:19:11,528,Outgoing
693,21650439917,216288994,2025-01-13 14:11:40,2025-01-13 14:26:19,879,Incoming
694,21650886778,216632121,2025-01-13 13:58:47,2025-01-13 14:18:54,1207,Incoming
695,21650828452,216560552,2025-01-13 14:45:27,2025-01-13 15:38:11,3164,Incoming
696,21650848707,216287170,2025-01-13 13:56:09,2025-01-13 14:32:40,2191,Outgoing
697,21650949060,216987361,2025-01-13 13:42:23,2025-01-13 14:09:18,1615,Outgoing
698,21650383858,216984445,2025-01-13 14:38:11,2025-01-13 15:14:32,2181,Incoming
699,21650842078,216323062,2025-01-13 14:59:28,2025-01-13 15:15:23,955,Incoming
700,21650751216,216873809,2025-01-13 14:27:53,2025-01-13 14:39:58,725,Outgoing
701,21650275592,216634442,2025-01-13 14:12:18,2025-01-13 14:24:08,710,Incoming
702,21650359471,216224741,2025-01-13 15:23:28,2025-01-13 16:05:08,2500,Incoming
703,21650389086,216744643,2025-01-13 14:10:35,2025-01-13 14:32:12,1297,Outgoing
704,21650315324,216469575,2025-01-13 15:17:48,2025-01-13 15:20:35,167,Incoming
705,21650418155,216935981,2025-01-13 13:42:34,2025-01-13 14:35:11,3157,Incoming
706,21650692255,216519660,2025-01-13 14:48:16,2025-01-13 15:26:43,2307,Incoming
707,21650504404,216538175,2025-01-13 14:07:30,2025-01-13 14:14:07,397,Incoming
708,21650555119,216365666,2025-01-13 13:44:04,2025-01-13 14:39:03,3299,Outgoing
709,21650570783,216431271,2025-01-13 14:12:32,2025-01-13 14:38:20,1548,Outgoing
710,21650521527,216317660,2025-01-13 13:27:38,2025-01-13 14:05:39,2281,Outgoing
711,21650158606,216332942,2025-01-13 15:11:01,2025-01-13 15:17:48,407,Outgoing
712,21650325152,216783891,2025-01-13 15:21:35,2025-01-13 16:05:08,2613,Outgoing
713,21650585523,216724505,2025-01-13 15:02:56,2025-01-13 15:30:42,1666,Incoming
714,21650636353,216777638,2025-01-13 14:54:48,2025-01-13 15:20:30,1542,Incoming
715,21650489339,216786649,2025-01-13 13:36:02,2025-01-13 14:23:28,2846,Outgoing
716,21650902005,216445922,2025-01-13 13:50:03,2025-01-13 14:21:53,1910,Outgoing
717,21650249001,216965048,2025-01-13 14:19:40,2025-01-13 15:08:46,2946,Outgoing
718,21650982321,216114071,2025-01-13 14:16:46,2025-01-13 14:26:35,589,Outgoing
719,21650348119,216917262,2025-01-13 14:03:15,2025-01-13 14:23:46,1231,Incoming
720,21650594555,216639594,2025-01-13 13:42:27,2025-01-13 14:35:37,3190,Outgoing
721,21650532296,216783699,2025-01-13 14:15:28,2025-01-13 15:12:39,3431,Outgoing
722,21650745833,216482902,2025-01-13 13:58:40,2025-01-13 14:10:28,708,Incoming
723,21650853848,216219186,2025-01-13 14:19:29,2025-01-13 15:00:29,2460,Outgoing
724,21650639550,216657321,2025-01-13 14:12:00,2025-01-13 14:52:12,2412,Outgoing
725,21650153898,216718504,2025-01-13 14:20:37,2025-01-13 14:44:41,1444,Incoming
726,21650424972,216323249,2025-01-13 14:02:23,2025-01-13 14:02:36,13,Outgoing
727,21650980092,216665684,2025-01-13 14:40:32,2025-01-13 15:20:22,2390,Incoming
728,21650940736,216989767,2025-01-13 14:09:12,2025-01-13 15:07:26,3494,Outgoing
729,21650243012,216437319,2025-01-13 14:22:13,2025-01-13 14:35:45,812,Outgoing
730,21650914312,216939318,2025-01-13 14:00:47,2025-01-13 14:28:48,1681,Outgoing
731,21650154929,216994738,2025-01-13 13:37:03,2025-01-13 13:37:29,26,Outgoing
732,21650368021,216560996,2025-01-13 13:43:06,2025-01-13 14:30:38,2852,Outgoing
733,21650740247,216780058,2025-01-13 14:08:53,2025-01-13 14:09:47,54,Outgoing
734,21650436918,216623510,2025-01-13 15:08:46,2025-01-13 15:19:01,615,Outgoing
735,21650154468,216844860,2025-01-13 15:03:12,2025-01-13 15:10:00,408,Incoming
736,21650772341,216116901,2025-01-13 14:53:10,2025-01-13 15:11:38,1108,Incoming
737,21650573067,216324975,2025-01-13 14:29:38,2025-01-13 14:59:10,1772,Outgoing
738,21650544654,216413731,2025-01-13 14:12:36,2025-01-13 14:32:12,1176,Outgoing
739,21650795768,216138503,2025-01-13 14:00:09,2025-01-13 14:07:38,449,Incoming
740,21650961800,216931168,2025-01-13 15:24:03,2025-01-13 15:47:15,1392,Outgoing
741,21650113910,216372386,2025-01-13 14:30:01,2025-01-13 15:03:27,2006,Incoming
742,21650287113,216580820,2025-01-13 14:49:06,2025-01-13 14:59:57,651,Incoming
743,21650440095,216456783,2025-01-13 14:18:11,2025-01-13 15:12:25,3254,Outgoing
744,21650794334,216451284,2025-01-13 15:18:52,2025-01-13 16:09:50,3058,Outgoing
745,21650666848,216152594,2025-01-13 13:42:57,2025-01-13 14:02:57,1200,Incoming
746,21650900584,216791158,2025-01-13 15:18:43,2025-01-13 15:35:54,1031,Incoming
747,21650755013,216864132,2025-01-13 14:47:16,2025-01-13 14:55:52,516,Outgoing
748,21650474246,216664928,2025-01-13 14:14:09,2025-01-13 15:06:13,3124,Incoming
749,21650381834,216979180,2025-01-13 14:21:50,2025-01-13 14:34:35,765,Outgoing
750,21650457936,216126883,2025-01-13 14:15:38,2025-01-13 14:38:44,1386,Incoming
751,21650837536,216654927,2025-01-13 13:28:15,2025-01-13 13:51:32,1397,Incoming
752,21650384849,216428052,2025-01-13 14:19:44,2025-01-13 14:54:44,2100,Incoming
753,21650560792,216613405,2025-01-13 13:29:17,2025-01-13 14:09:56,2439,Outgoing
754,21650291118,216104936,2025-01-13 14:33:36,2025-01-13 15:12:55,2359,Incoming
755,21650148603,216392553,2025-01-13 14:03:56,2025-01-13 14:33:45,1789,Incoming
756,21650455905,216783307,2025-01-13 15:22:12,2025-01-13 16:20:32,3500,Outgoing
757,21650931445,216533680,2025-01-13 14:10:48,2025-01-13 14:43:40,1972,Outgoing
758,21650315752,216909484,2025-01-13 14:49:14,2025-01-13 15:08:12,1138,Outgoing
759,21650224448,216113665,2025-01-13 13:39:58,2025-01-13 13:51:03,665,Incoming
760,21650439334,216978027,2025-01-13 14:10:02,2025-01-13 14:54:20,2658,Outgoing
761,21650810141,216205924,2025-01-13 13:55:41,2025-01-13 14:18:50,1389,Outgoing
762,21650878337,216134814,2025-01-13 14:56:30,2025-01-13 14:56:39,9,Incoming
763,21650808989,216458601,2025-01-13 14:58:22,2025-01-13 15:10:40,738,Incoming
764,21650543661,216564564,2025-01-13 14:01:54,2025-01-13 14:48:43,2809,Incoming
765,21650984273,216727602,2025-01-13 14:03:32,2025-01-13 14:12:06,514,Incoming
766,21650545890,216268656,2025-01-13 14:36:54,2025-01-13 15:30:04,3190,Outgoing
767,21650707731,216860288,2025-01-13 14:42:22,2025-01-13 15:11:24,1742,Incoming
768,21650639505,216829452,2025-01-13 14:21:14,2025-01-13 15:20:33,3559,Outgoing
769,21650590920,216268453,2025-01-13 14:37:43,2025-01-13 14:55:18,1055,Incoming
770,21650658902,216184238,2025-01-13 13:57:45,2025-01-13 14:25:52,1687,Outgoing
771,21650985252,216170583,2025-01-13 14:58:59,2025-01-13 15:10:34,695,Outgoing
772,21650352640,216778680,2025-01-13 15:11:31,2025-01-13 16:01:21,2990,Outgoing
773,21650788653,216534850,2025-01-13 14:34:45,2025-01-13 14:38:41,236,Incoming
774,21650506949,216415430,2025-01-13 14:22:02,2025-01-13 14:36:42,880,Outgoing
775,21650886083,216311326,2025-01-13 13:32:49,2025-01-13 14:31:50,3541,Outgoing
776,21650415373,216323527,2025-01-13 14:17:37,2025-01-13 14:30:09,752,Incoming
777,21650551010,216893095,2025-01-13 15:11:08,2025-01-13 15:21:48,640,Outgoing
778,21650702686,216304264,2025-01-13 14:00:00,2025-01-13 14:19:27,1167,Outgoing
779,21650466725,216747383,2025-01-13 15:21:25,2025-01-13 15:29:36,491,Incoming
780,21650828062,216554497,2025-01-13 14:16:47,2025-01-13 14:48:46,1919,Incoming
781,21650454604,216404278,2025-01-13 14:38:05,2025-01-13 15:06:38,1713,Outgoing
782,21650577091,216481483,2025-01-13 14:42:07,2025-01-13 14:48:32,385,Incoming
783,21650534714,216888441,2025-01-13 13:29:29,2025-01-13 13:42:54,805,Incoming
784,21650200360,216823145,2025-01-13 14:24:58,2025-01-13 15:09:08,2650,Outgoing
785,21650155625,216747153,2025-01-13 14:00:05,2025-01-13 14:12:00,715,Incoming
786,21650315133,216231413,2025-01-13 15:13:32,2025-01-13 15:30:33,1021,Incoming
787,21650451429,216332954,2025-01-13 14:07:46,2025-01-13 14:54:59,2833,Incoming
788,21650460682,216105724,2025-01-13 15:02:01,2025-01-13 15:58:03,3362,Incoming
789,21650782715,216514062,2025-01-13 15:03:19,2025-01-13 15:29:04,1545,Incoming
790,21650950161,216722152,2025-01-13 15:00:09,2025-01-13 15:45:09,2700,Incoming
791,21650863652,216677870,2025-01-13 13:39:54,2025-01-13 14:16:37,2203,Outgoing
792,21650972427,216894594,2025-01-13 14:48:16,2025-01-13 15:28:53,2437,Outgoing
793,21650215969,216947957,2025-01-13 14:30:15,2025-01-13 14:39:53,578,Outgoing
794,21650169044,216801329,2025-01-13 15:06:20,2025-01-13 15:36:52,1832,Incoming
795,21650242104,216449135,2025-01-13 13:37:34,2025-01-13 14:10:09,1955,Outgoing
796,21650780328,216816523,2025-01-13 13:33:25,2025-01-13 14:05:39,1934,Outgoing
797,21650359479,216609566,2025-01-13 15:17:21,2025-01-13 15:24:57,456,Outgoing
798,21650516382,216739677,2025-01-13 14:52:48,2025-01-13 15:39:19,2791,Outgoing
799,21650562013,216565223,2025-01-13 13:58:28,2025-01-13 14:49:35,3067,Outgoing
800,21650886137,216447648,2025-01-13 14:11:42,2025-01-13 14:53:49,2527,Outgoing
801,21650963606,216394923,2025-01-13 15:05:00,2025-01-13 15:41:07,2167,Incoming
802,21650916042,216638400,2025-01-13 14:13:50,2025-01-13 14:41:02,1632,Outgoing
803,21650293988,216307351,2025-01-13 15:17:55,2025-01-13 16:12:47,3292,Incoming
804,21650895040,216981367,2025-01-13 15:23:13,2025-01-13 16:17:26,3253,Incoming
805,21650229878,216997934,2025-01-13 14:27:21,2025-01-13 14:34:58,457,Incoming
806,21650631195,216680717,2025-01-13 14:21:48,2025-01-13 15:00:22,2314,Outgoing
807,21650968436,216924579,2025-01-13 15:12:13,2025-01-13 15:54:31,2538,Incoming
808,21650916115,216934352,2025-01-13 13:59:50,2025-01-13 14:30:27,1837,Incoming
809,21650420885,216798650,2025-01-13 13:57:19,2025-01-13 14:10:51,812,Incoming
810,21650628288,216120572,2025-01-13 14:31:41,2025-01-13 15:04:57,1996,Incoming
811,21650977774,216220403,2025-01-13 14:21:15,2025-01-13 14:37:05,950,Outgoing
812,21650280859,216758679,2025-01-13 13:39:45,2025-01-13 13:51:18,693,Outgoing
813,21650780187,216408228,2025-01-13 14:16:28,2025-01-13 14:24:53,505,Incoming
814,21650454206,216270560,2025-01-13 14:37:05,2025-01-13 14:51:32,867,Outgoing
815,21650453462,216808175,2025-01-13 13:51:28,2025-01-13 14:33:03,2495,Outgoing
816,21650407800,216232225,2025-01-13 15:07:39,2025-01-13 16:02:29,3290,Incoming
817,21650699462,216299080,2025-01-13 14:34:16,2025-01-13 15:26:33,3137,Outgoing
818,21650472311,216263265,2025-01-13 14:50:13,2025-01-13 15:34:04,2631,Incoming
819,21650536479,216959812,2025-01-13 15:01:42,2025-01-13 15:47:57,2775,Incoming
820,21650349101,216388454,2025-01-13 13:39:59,2025-01-13 14:10:17,1818,Outgoing
821,21650334271,216645935,2025-01-13 13:54:38,2025-01-13 14:12:51,1093,Incoming
822,21650853126,216900696,2025-01-13 13:40:06,2025-01-13 14:18:40,2314,Incoming
823,21650701679,216852868,2025-01-13 13:37:36,2025-01-13 13:37:49,13,Incoming
824,21650605545,216806967,2025-01-13 13:58:28,2025-01-13 14:31:11,1963,Outgoing
825,21650404835,216259562,2025-01-13 13:46:45,2025-01-13 14:27:11,2426,Outgoing
826,21650110591,216562100,2025-01-13 14:02:16,2025-01-13 14:46:59,2683,Outgoing
827,21650806802,216784862,2025-01-13 13:40:09,2025-01-13 14:39:03,3534,Incoming
828,21650750302,216397734,2025-01-13 14:50:32,2025-01-13 14:54:54,262,Outgoing
829,21650252691,216839315,2025-01-13 13:29:42,2025-01-13 13:46:52,1030,Outgoing
830,21650935690,216965668,2025-01-13 14:49:00,2025-01-13 15:20:24,1884,Incoming
831,21650559518,216617599,2025-01-13 14:25:42,2025-01-13 14:56:24,1842,Outgoing
832,21650178750,216927495,2025-01-13 14:26:19,2025-01-13 14:47:02,1243,Outgoing
833,21650272434,216335744,2025-01-13 14:27:46,2025-01-13 14:51:18,1412,Outgoing
834,21650251841,216160217,2025-01-13 14:22:54,2025-01-13 14:32:03,549,Outgoing
835,21650713522,216723003,2025-01-13 14:06:27,2025-01-13 15:00:52,3265,Outgoing
836,21650607991,216184602,2025-01-13 15:14:59,2025-01-13 16:12:31,3452,Outgoing
837,21650252865,216165432,2025-01-13 14:31:03,2025-01-13 15:03:40,1957,Outgoing
838,21650914488,216423128,2025-01-13 13:40:53,2025-01-13 14:26:12,2719,Incoming
839,21650943462,216171105,2025-01-13 14:19:15,2025-01-13 14:59:06,2391,Incoming
840,21650932243,216736194,2025-01-13 14:33:55,2025-01-13 14:46:28,753,Incoming
841,21650413194,216769472,2025-01-13 13:26:00,2025-01-13 14:17:15,3075,Outgoing
842,21650449850,216435155,2025-01-13 14:24:29,2025-01-13 14:47:52,1403,Incoming
843,21650627718,216348883,2025-01-13 14:35:10,2025-01-13 15:23:34,2904,Outgoing
844,21650196631,216963795,2025-01-13 13:38:18,2025-01-13 14:29:10,3052,Outgoing
845,21650944734,216626535,2025-01-13 14:51:03,2025-01-13 15:49:18,3495,Outgoing
846,21650683167,216563040,2025-01-13 13:58:18,2025-01-13 14:11:59,821,Incoming
847,21650282056,216868705,2025-01-13 13:35:09,2025-01-13 13:48:29,800,Outgoing
848,21650195024,216459752,2025-01-13 14:03:07,2025-01-13 14:52:23,2956,Outgoing
849,21650242121,216413258,2025-01-13 14:31:23,2025-01-13 15:02:58,1895,Incoming
850,21650139958,216804034,2025-01-13 14:27:48,2025-01-13 14:38:55,667,Incoming
851,21650544734,216706410,2025-01-13 13:50:10,2025-01-13 14:49:49,3579,Outgoing
852,21650782726,216265087,2025-01-13 14:41:12,2025-01-13 15:09:22,1690,Outgoing
853,21650482403,216752432,2025-01-13 14:27:57,2025-01-13 14:46:05,1088,Incoming
854,21650835620,216706271,2025-01-13 14:56:44,2025-01-13 15:54:01,3437,Outgoing
855,21650980992,216218314,2025-01-13 14:05:24,2025-01-13 14:36:02,1838,Outgoing
856,21650484028,216182256,2025-01-13 13:50:15,2025-01-13 14:01:50,695,Outgoing
857,21650395003,216633217,2025-01-13 14:51:21,2025-01-13 15:03:16,715,Incoming
858,21650544032,216786710,2025-01-13 15:09:48,2025-01-13 15:57:01,2833,Incoming
859,21650616761,216449850,2025-01-13 14:24:53,2025-01-13 14:30:38,345,Incoming
860,21650504562,216945174,2025-01-13 15:18:28,2025-01-13 15:48:20,1792,Outgoing
861,21650986873,216760645,2025-01-13 13:29:56,2025-01-13 14:22:28,3152,Incoming
862,21650975065,216533865,2025-01-13 14:34:58,2025-01-13 14:44:27,569,Outgoing
863,21650100648,216428789,2025-01-13 14:19:22,2025-01-13 14:34:17,895,Incoming
864,21650600675,216861321,2025-01-13 14:53:06,2025-01-13 15:44:38,3092,Incoming
865,21650105140,216398376,2025-01-13 14:12:20,2025-01-13 14:51:44,2364,Outgoing
866,21650564449,216821449,2025-01-13 14:08:27,2025-01-13 14:14:15,348,Outgoing
867,21650652911,216165505,2025-01-13 14:31:18,2025-01-13 15:16:12,2694,Incoming
868,21650482628,216220243,2025-01-13 13:36:05,2025-01-13 14:22:24,2779,Outgoing
869,21650798113,216873540,2025-01-13 14:46:44,2025-01-13 15:39:08,3144,Outgoing
870,21650914179,216349204,2025-01-13 14:33:46,2025-01-13 14:34:00,14,Incoming
871,21650512614,216339624,2025-01-13 14:31:28,2025-01-13 15:17:18,2750,Outgoing
872,21650166803,216250816,2025-01-13 14:33:16,2025-01-13 15:01:24,1688,Incoming
873,21650615567,216648130,2025-01-13 13:36:46,2025-01-13 14:18:53,2527,Outgoing
874,21650641257,216490210,2025-01-13 15:00:19,2025-01-13 15:29:19,1740,Incoming
875,21650521973,216106221,2025-01-13 14:20:09,2025-01-13 14:36:36,987,Outgoing
876,21650146474,216608247,2025-01-13 14:06:44,2025-01-13 15:00:17,3213,Incoming
877,21650449487,216786052,2025-01-13 14:30:25,2025-01-13 15:20:55,3030,Incoming
878,21650467463,216716244,2025-01-13 14:51:55,2025-01-13 15:22:40,1845,Outgoing
879,21650255419,216102559,2025-01-13 13:40:07,2025-01-13 14:21:17,2470,Incoming
880,21650412945,216615410,2025-01-13 14:35:15,2025-01-13 14:42:06,411,Incoming
881,21650826513,216701840,2025-01-13 13:30:38,2025-01-13 14:09:44,2346,Outgoing
882,21650115311,216817983,2025-01-13 14:42:38,2025-01-13 15:17:18,2080,Outgoing
883,21650548989,216483095,2025-01-13 14:55:58,2025-01-13 15:47:05,3067,Outgoing
884,21650264286,216520511,2025-01-13 14:35:29,2025-01-13 15:24:08,2919,Outgoing
885,21650230632,216404495,2025-01-13 14:47:31,2025-01-13 15:24:03,2192,Outgoing
886,21650935637,216557128,2025-01-13 14:01:35,2025-01-13 14:48:23,2808,Incoming
887,21650658765,216837719,2025-01-13 14:31:35,2025-01-13 15:27:51,3376,Outgoing
888,21650440538,216342013,2025-01-13 13:56:32,2025-01-13 14:12:29,957,Incoming
889,21650395256,216286116,2025-01-13 14:49:11,2025-01-13 15:26:44,2253,Incoming
890,21650983058,216380634,2025-01-13 14:54:21,2025-01-13 15:01:10,409,Outgoing
891,21650365195,216651947,2025-01-13 14:42:36,2025-01-13 14:45:50,194,Incoming
892,21650188920,216435619,2025-01-13 14:57:10,2025-01-13 14:58:15,65,Outgoing
893,21650860473,216942875,2025-01-13 14:58:17,2025-01-13 15:29:03,1846,Incoming
894,21650346275,216503710,2025-01-13 13:35:39,2025-01-13 14:03:09,1650,Outgoing
895,21650838998,216711382,2025-01-13 15:21:09,2025-01-13 15:57:28,2179,Incoming
896,21650239368,216414974,2025-01-13 14:03:08,2025-01-13 14:34:50,1902,Outgoing
897,21650144185,216402246,2025-01-13 15:08:19,2025-01-13 15:52:02,2623,Outgoing
898,21650132129,216698987,2025-01-13 15:20:59,2025-01-13 16:02:17,2478,Incoming
899,21650295248,216344140,2025-01-13 14:24:56,2025-01-13 15:13:26,2910,Outgoing
900,21650775984,216576552,2025-01-13 15:22:57,2025-01-13 15:24:51,114,Incoming
901,21650210614,216483628,2025-01-13 15:04:40,2025-01-13 16:00:47,3367,Outgoing
902,21650451899,216135166,2025-01-13 14:07:52,2025-01-13 14:41:11,1999,Incoming
903,21650632776,216961569,2025-01-13 13:57:15,2025-01-13 14:15:29,1094,Incoming
904,21650143559,216614777,2025-01-13 14:14:37,2025-01-13 14:57:30,2573,Incoming
905,21650925202,216645297,2025-01-13 14:52:15,2025-01-13 15:29:50,2255,Outgoing
906,21650655830,216992742,2025-01-13 14:26:44,2025-01-13 15:24:24,3460,Outgoing
907,21650958408,216773163,2025-01-13 15:03:25,2025-01-13 15:28:53,1528,Incoming
908,21650341095,216144415,2025-01-13 13:52:43,2025-01-13 14:18:59,1576,Incoming
909,21650617774,216654506,2025-01-13 14:38:21,2025-01-13 14:51:58,817,Outgoing
910,21650309784,216883641,2025-01-13 14:02:25,2025-01-13 14:40:39,2294,Outgoing
911,21650231567,216487406,2025-01-13 13:51:52,2025-01-13 14:05:10,798,Outgoing
912,21650218346,216554882,2025-01-13 13:27:49,2025-01-13 14:10:14,2545,Incoming
913,21650982458,216420294,2025-01-13 13:31:29,2025-01-13 13:59:45,1696,Incoming
914,21650256193,216538085,2025-01-13 14:17:04,2025-01-13 14:30:54,830,Incoming
915,21650457117,216860517,2025-01-13 14:05:05,2025-01-13 15:03:13,3488,Incoming
916,21650549685,216403916,2025-01-13 14:57:44,2025-01-13 15:30:34,1970,Outgoing
917,21650765440,216699578,2025-01-13 13:51:30,2025-01-13 14:44:19,3169,Incoming
918,21650406095,216306233,2025-01-13 14:18:48,2025-01-13 14:28:02,554,Outgoing
919,21650159505,216606074,2025-01-13 13:39:23,2025-01-13 14:38:16,3533,Outgoing
920,21650750928,216838810,2025-01-13 14:48:56,2025-01-13 15:36:16,2840,Outgoing
921,21650202970,216731991,2025-01-13 14:38:16,2025-01-13 15:08:29,1813,Incoming
922,21650890993,216763119,2025-01-13 14:23:10,2025-01-13 14:36:05,775,Incoming
923,21650846529,216297497,2025-01-13 14:53:18,2025-01-13 15:03:11,593,Outgoing
924,21650397271,216606836,2025-01-13 14:00:03,2025-01-13 14:47:56,2873,Outgoing
925,21650986711,216136640,2025-01-13 15:11:10,2025-01-13 15:49:20,2290,Incoming
